distributor,distribution_year,distribution_period,region,reporting_year,reporting_period,country,party_type,track_title,track_id,iswc,isrc,show_name,episode_name,use_code,income_type,raw_income_type,general_source,music_user,raw_music_user,performance_period,survey_type,number_of_plays,licensor_payor,payable_amount,base_amount,bonus_amount,is_adjustment,sales_period
BMI,2023,3,intl,2023,20233,Czechia,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.21,0.21,0.0,N,
BMI,2023,3,intl,2023,20233,Denmark,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.65,0.65,0.0,N,
BMI,2023,3,intl,2023,20233,Dominican Republic,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.1,0.1,0.0,N,
BMI,2023,3,intl,2023,20233,Finland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.13,0.13,0.0,N,
BMI,2023,3,intl,2023,20233,France,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,1.6,1.6,0.0,N,
BMI,2023,3,intl,2023,20233,Germany,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,4.42,4.42,0.0,N,
BMI,2023,3,intl,2023,20233,Greece,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.04,0.04,0.0,N,
BMI,2023,3,intl,2023,20233,Hungary,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.05,0.05,0.0,N,
BMI,2023,3,intl,2023,20233,India,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.06,0.06,0.0,N,
BMI,2023,3,intl,2023,20233,Ireland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.27,0.27,0.0,N,
BMI,2023,3,intl,2023,20233,Italy,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,4.15,4.15,0.0,N,
BMI,2023,3,intl,2023,20233,Lithuania,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.02,0.02,0.0,N,
BMI,2023,3,intl,2023,20233,Netherlands,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.86,0.86,0.0,N,
BMI,2023,3,intl,2023,20233,Norway,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.34,0.34,0.0,N,
BMI,2023,3,intl,2023,20233,Pakistan,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.01,0.01,0.0,N,
BMI,2023,3,intl,2023,20233,Peru,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,3.11,3.11,0.0,N,
BMI,2023,3,intl,2023,20233,Poland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.56,0.56,0.0,N,
BMI,2023,3,intl,2023,20233,Portugal,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.12,0.12,0.0,N,
BMI,2023,3,intl,2023,20233,Romania,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.02,0.02,0.0,N,
BMI,2023,3,intl,2023,20233,Slovakia,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.1,0.1,0.0,N,
BMI,2023,3,intl,2023,20233,Spain,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,97.55,97.55,0.0,N,
BMI,2023,3,intl,2023,20233,Sweden,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.5,0.5,0.0,N,
BMI,2023,3,intl,2023,20233,Switzerland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.95,0.95,0.0,N,
BMI,2023,3,intl,2023,20233,Trinidad & Tobago,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.02,0.02,0.0,N,
BMI,2023,3,intl,2023,20233,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,5.57,5.57,0.0,N,
BMI,2023,3,intl,2023,20233,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.97,0.97,0.0,N,
BMI,2023,3,intl,2023,20233,Uruguay,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.37,0.37,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2023-01-01,,103,BMI,0.02,0.02,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2021-01-01,,6921,BMI,1.12,1.12,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2022-01-01,,7771,BMI,1.07,1.07,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2023-01-01,,1219,BMI,0.19,0.19,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2023-01-01,,1830,BMI,0.86,0.86,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,AMZ UNLTD FREE,2023-01-01,,71,BMI,0.01,0.01,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2023-01-01,,15721,BMI,4.84,4.84,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2023-01-01,,20639,BMI,6.34,6.34,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2023-01-01,,28087,BMI,15.2,15.2,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2023-01-01,,41821,BMI,22.32,22.32,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2023-01-01,,3086,BMI,0.77,0.77,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2023-01-01,,3043,BMI,0.76,0.76,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2023-01-01,,1316,BMI,0.13,0.13,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2023-01-01,,3241,BMI,0.32,0.32,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VER TRIAL,2023-01-01,,74,BMI,0.01,0.01,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2023-01-01,,852,BMI,0.47,0.47,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZ BUN,2023-01-01,,808,BMI,0.44,0.44,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2023-01-01,,575,BMI,0.3,0.3,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE VERIZON,2023-01-01,,618,BMI,0.3,0.3,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,APPLE VOICE,2023-01-01,,234,BMI,0.16,0.16,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,APPLE VOICE,2023-01-01,,174,BMI,0.12,0.12,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2023-01-01,,179,BMI,0.05,0.05,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK FAM,2023-01-01,,287,BMI,0.09,0.09,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2023-01-01,,1115,BMI,0.61,0.61,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE WINBK IND,2023-01-01,,2256,BMI,1.24,1.24,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2023-01-01,,2464,BMI,0.48,0.48,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AUDIOMACK,AUDIOMACK,2023-01-01,,8362,BMI,1.62,1.62,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,DEEZER,DEEZER,2023-01-01,,225,BMI,0.07,0.07,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEART FREE,2023-01-01,,47,BMI,0.01,0.01,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,IHEART,IHEARTALLACCESS,2023-01-01,,37,BMI,0.01,0.01,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,OTHER,INTERNET,2023-01-01,,12,BMI,0.01,0.01,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2023-01-01,,14775,BMI,3.96,3.96,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA,2023-01-01,,14146,BMI,3.79,3.79,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2023-01-01,,2197,BMI,0.51,0.51,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PLUS,2023-01-01,,2063,BMI,0.48,0.48,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2023-01-01,,1822,BMI,0.57,0.57,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,PANDORA,PANDORA PREMIUM,2023-01-01,,1886,BMI,0.59,0.59,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SLACKER,SLACKER,2023-01-01,,77,BMI,0.03,0.03,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SLACKER,SLACKER,2023-01-01,,25,BMI,0.01,0.01,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2023-01-01,,145,BMI,0.05,0.05,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD FREE,2023-01-01,,7215,BMI,2.27,2.27,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD GO,2023-01-01,,202,BMI,0.1,0.1,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SOUNDCLOUD,SOUNDCLOUD PLUS,2023-01-01,,294,BMI,0.14,0.14,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2023-01-01,,12105,BMI,2.72,2.72,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FAMILY,2023-01-01,,19346,BMI,4.35,4.35,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2023-01-01,,27243,BMI,6.81,6.81,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY FREE,2023-01-01,,52509,BMI,13.13,13.13,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2023-01-01,,14796,BMI,5.36,5.36,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY PREM,2023-01-01,,27472,BMI,9.95,9.95,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2023-01-01,,930,BMI,0.07,0.07,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,SPOTIFY,SPOTIFY STUDENT,2023-01-01,,1454,BMI,0.11,0.11,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIDAL,TIDAL,2023-01-01,,447,BMI,0.29,0.29,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIKTOK,TIKTOK,2023-01-01,,1245,BMI,0.78,0.78,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,TIKTOK,TIKTOK,2023-01-01,,2768,BMI,1.73,1.73,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2023-01-01,,22944,BMI,2.73,2.73,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE FREE,2023-01-01,,131985,BMI,18.85,18.85,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2023-01-01,,10729,BMI,1.36,1.36,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE MUSIC,2023-01-01,,53293,BMI,6.82,6.82,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2023-01-01,,5005,BMI,0.96,0.96,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,YOUTUBE,YOUTUBE PREMIUM,2023-01-01,,41796,BMI,7.67,7.67,0.0,N,
BMI,2023,4,domestic,2023,20234,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,MUSIC CHOIC VOD,2022-01-01,,245,BMI,0.01,0.01,0.0,N,
BMI,2023,4,intl,2023,20234,Andorra,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.04,0.04,0.0,N,
BMI,2023,4,intl,2023,20234,Argentina,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2023-01-01,,0,BMI,0.86,0.86,0.0,N,
BMI,2023,4,intl,2023,20234,Argentina,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,3.57,3.57,0.0,N,
BMI,2023,4,intl,2023,20234,Belgium,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.11,0.11,0.0,N,
BMI,2023,4,intl,2023,20234,Denmark,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.03,0.03,0.0,N,
BMI,2023,4,intl,2023,20234,Dominican Republic,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.11,0.11,0.0,N,
BMI,2023,4,intl,2023,20234,France,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,1.08,1.08,0.0,N,
BMI,2023,4,intl,2023,20234,Germany,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,2.39,2.39,0.0,N,
BMI,2023,4,intl,2023,20234,Guatemala,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,GENERAL,2023-01-01,,0,BMI,0.32,0.32,0.0,N,
BMI,2023,4,intl,2023,20234,Guatemala,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.66,0.66,0.0,N,
BMI,2023,4,intl,2023,20234,Honduras,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,1.57,1.57,0.0,N,
BMI,2023,4,intl,2023,20234,Iceland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.03,0.03,0.0,N,
BMI,2023,4,intl,2023,20234,Ireland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.02,0.02,0.0,N,
BMI,2023,4,intl,2023,20234,Italy,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,5.58,5.58,0.0,N,
BMI,2023,4,intl,2023,20234,Netherlands,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.29,0.29,0.0,N,
BMI,2023,4,intl,2023,20234,Norway,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.06,0.06,0.0,N,
BMI,2023,4,intl,2023,20234,Peru,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,2.16,2.16,0.0,N,
BMI,2023,4,intl,2023,20234,Poland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.01,0.01,0.0,N,
BMI,2023,4,intl,2023,20234,Portugal,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.01,0.01,0.0,N,
BMI,2023,4,intl,2023,20234,Romania,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.04,0.04,0.0,N,
BMI,2023,4,intl,2023,20234,Spain,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,405.42,405.42,0.0,N,
BMI,2023,4,intl,2023,20234,Sweden,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.09,0.09,0.0,N,
BMI,2023,4,intl,2023,20234,Switzerland,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.88,0.88,0.0,N,
BMI,2023,4,intl,2023,20234,Trinidad & Tobago,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.02,0.02,0.0,N,
BMI,2023,4,intl,2023,20234,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,1.6,1.6,0.0,N,
BMI,2023,4,intl,2023,20234,United Kingdom,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,1.27,1.27,0.0,N,
BMI,2023,4,intl,2023,20234,Uruguay,W,HABLAME 2,24412280,,,,,OTHER,PERFORMANCE,,INTERNATIONAL,OTHER,INTERNET,2023-01-01,,0,BMI,0.29,0.29,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON PRIME,2024-01-01,,81,BMI,0.02,0.02,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,AMAZON,AMAZON UNLTD,2024-01-01,,935,BMI,0.44,0.44,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,OTHER,OTHER,AMZ UNLTD FREE,2024-01-01,,74,BMI,0.01,0.01,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2024-01-01,,14668,BMI,4.4,4.4,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE FAMILY,2024-01-01,,20427,BMI,6.12,6.12,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2024-01-01,,24624,BMI,13.37,13.37,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE INDIV,2024-01-01,,41389,BMI,22.11,22.11,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2024-01-01,,3040,BMI,0.76,0.76,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE STUDENT,2024-01-01,,3002,BMI,0.75,0.75,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME,24412279,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2024-01-01,,1553,BMI,0.16,0.16,0.0,N,
BMI,2024,1,domestic,2024,20241,United States,W,HABLAME 2,24412280,,,,,FULL FEATURE,PERFORMANCE,,STREAMING,APPLE MUSIC,APPLE TRIAL,2024-01-01,,4612,BMI,0.46,0.46,0.0,N,
